"task","id","group","session","trial","condition","trialxcondition","RT","ACC","liking"
"pav",238,"obese","third",13,"CSplus",7,0.4668874,1,68.68132
"pav",238,"obese","third",14,"CSminus",7,0.5158152,1,49.45055
"pav",238,"obese","third",15,"CSminus",8,0.3116989,1,49.45055
"pav",238,"obese","third",16,"CSplus",8,0.4835749,1,68.68132
"pav",238,"obese","third",17,"CSplus",9,0.6088585,1,68.68132
"pav",238,"obese","third",18,"CSminus",9,0.4544041,1,49.45055
"pav",238,"obese","third",19,"CSminus",10,0.4355307,1,49.45055
"pav",238,"obese","third",20,"CSplus",10,0.2983341,1,68.68132
"pav",238,"obese","third",21,"CSminus",11,0.4511795,1,49.45055
"pav",238,"obese","third",22,"CSplus",11,0.3169025,1,68.68132
"pav",238,"obese","third",23,"CSminus",12,0.2426355,1,49.45055
"pav",238,"obese","third",24,"CSplus",12,0.3962991,1,68.68132
"pav",238,"obese","third",25,"CSplus",13,0.2844028,1,68.68132
"pav",238,"obese","third",26,"CSminus",13,0.8101059,1,49.45055
"pav",238,"obese","third",27,"CSplus",14,0.3788048,1,68.68132
"pav",238,"obese","third",28,"CSminus",14,0.4375652,1,49.45055
"pav",238,"obese","third",29,"CSplus",15,0.2464557,1,68.68132
"pav",238,"obese","third",30,"CSminus",15,0.7892332,1,49.45055
"pav",238,"obese","third",31,"CSminus",16,0.5670807,1,49.45055
"pav",238,"obese","third",32,"CSplus",16,0.348681,1,68.68132
"pav",238,"obese","third",33,"CSminus",17,0.4932406,1,49.45055
"pav",238,"obese","third",34,"CSplus",17,0.2237315,1,68.68132
"pav",238,"obese","third",35,"CSminus",18,0.7528818,1,49.45055
"pav",238,"obese","third",36,"CSplus",18,0.3827347,1,68.68132
"pav",238,"obese","third",37,"CSplus",19,0.2637885,1,68.68132
"pav",238,"obese","third",38,"CSminus",19,0.5256796,1,49.45055
"pav",238,"obese","third",39,"CSminus",20,0.3572678,1,49.45055
"pav",238,"obese","third",40,"CSplus",20,0.3545711,1,68.68132
"pav",239,"obese","third",1,"CSplus",1,0.7008309,1,68.40659
"pav",239,"obese","third",2,"CSminus",1,0.4174829,1,38.18681
"pav",239,"obese","third",3,"CSplus",2,0.4096383,1,68.40659
"pav",239,"obese","third",4,"CSminus",2,0.4306318,1,38.18681
"pav",239,"obese","third",5,"CSminus",3,0.8446494,1,38.18681
"pav",239,"obese","third",6,"CSplus",3,0.3525605,1,68.40659
"pav",239,"obese","third",7,"CSplus",4,0.9428215,1,68.40659
"pav",239,"obese","third",8,"CSminus",4,0.6586134,1,38.18681
"pav",239,"obese","third",9,"CSplus",5,0.4329649,1,68.40659
"pav",239,"obese","third",10,"CSminus",5,0.311967,1,38.18681
"pav",239,"obese","third",11,"CSminus",6,0.405332,1,38.18681
"pav",239,"obese","third",12,"CSplus",6,0.6937569,1,68.40659
"pav",239,"obese","third",13,"CSminus",7,0.9053854,1,38.18681
"pav",239,"obese","third",14,"CSplus",7,0.5659281,1,68.40659
"pav",239,"obese","third",15,"CSplus",8,0.4047007,1,68.40659
"pav",239,"obese","third",16,"CSminus",8,0.4347287,1,38.18681
"pav",239,"obese","third",17,"CSplus",9,0,0,68.40659
"pav",239,"obese","third",18,"CSminus",9,0.4329445,1,38.18681
"pav",239,"obese","third",19,"CSplus",10,0.373584,1,68.40659
"pav",239,"obese","third",20,"CSminus",10,0.6771839,1,38.18681
"pav",239,"obese","third",21,"CSminus",11,0,0,38.18681
"pav",239,"obese","third",22,"CSplus",11,0.3849379,1,68.40659
"pav",239,"obese","third",23,"CSplus",12,0.3525205,1,68.40659
"pav",239,"obese","third",24,"CSminus",12,0.276636,1,38.18681
"pav",239,"obese","third",25,"CSminus",13,0.9395852,1,38.18681
"pav",239,"obese","third",26,"CSplus",13,0.2688701,1,68.40659
"pav",239,"obese","third",27,"CSplus",14,0.375724,1,68.40659
"pav",239,"obese","third",28,"CSminus",14,0.3168551,1,38.18681
"pav",239,"obese","third",29,"CSminus",15,0.4211649,1,38.18681
"pav",239,"obese","third",30,"CSplus",15,0.2575069,1,68.40659
"pav",239,"obese","third",31,"CSminus",16,0.6955934,1,38.18681
"pav",239,"obese","third",32,"CSplus",16,0.3874267,1,68.40659
"pav",239,"obese","third",33,"CSplus",17,0.5287543,1,68.40659
"pav",239,"obese","third",34,"CSminus",17,0.7605462,1,38.18681
"pav",239,"obese","third",35,"CSplus",18,0.599627,1,68.40659
"pav",239,"obese","third",36,"CSminus",18,0.4125622,1,38.18681
"pav",239,"obese","third",37,"CSminus",19,0.8166369,1,38.18681
"pav",239,"obese","third",38,"CSplus",19,0.4273663,1,68.40659
"pav",239,"obese","third",39,"CSplus",20,0.3709913,1,68.40659
"pav",239,"obese","third",40,"CSminus",20,0.4855483,1,38.18681
"pav",241,"obese","third",1,"CSplus",1,0.3916829,1,63.18681
"pav",241,"obese","third",2,"CSminus",1,0.4320507,1,53.02198
"pav",241,"obese","third",3,"CSminus",2,0.4653247,1,53.02198
"pav",241,"obese","third",4,"CSplus",2,0.5484259,1,63.18681
"pav",241,"obese","third",5,"CSplus",3,0.5717009,1,63.18681
"pav",241,"obese","third",6,"CSminus",3,0.347254,1,53.02198
"pav",241,"obese","third",7,"CSminus",4,0.5703575,1,53.02198
"pav",241,"obese","third",8,"CSplus",4,0.5243102,1,63.18681
"pav",241,"obese","third",9,"CSplus",5,0.3656481,1,63.18681
"pav",241,"obese","third",10,"CSminus",5,0.4393555,1,53.02198
"pav",241,"obese","third",11,"CSminus",6,0.5190196,1,53.02198
"pav",241,"obese","third",12,"CSplus",6,0.6622496,1,63.18681
"pav",241,"obese","third",13,"CSplus",7,0.6581172,1,63.18681
"pav",241,"obese","third",14,"CSminus",7,0.4256336,1,53.02198
"pav",241,"obese","third",15,"CSminus",8,0.4631617,1,53.02198
"pav",241,"obese","third",16,"CSplus",8,0.5364405,1,63.18681
"pav",241,"obese","third",17,"CSplus",9,0.4556409,1,63.18681
"pav",241,"obese","third",18,"CSminus",9,0.4448991,1,53.02198
"pav",241,"obese","third",19,"CSminus",10,0.4018163,1,53.02198
"pav",241,"obese","third",20,"CSplus",10,0.4444166,1,63.18681
"pav",241,"obese","third",21,"CSplus",11,0.5639795,1,63.18681
"pav",241,"obese","third",22,"CSminus",11,0.4988448,1,53.02198
"pav",241,"obese","third",23,"CSminus",12,0.3936053,1,53.02198
"pav",241,"obese","third",24,"CSplus",12,0.6575532,1,63.18681
"pav",241,"obese","third",25,"CSminus",13,0,0,53.02198
"pav",241,"obese","third",26,"CSplus",13,0.3766141,1,63.18681
"pav",241,"obese","third",27,"CSminus",14,0.3418212,1,53.02198
"pav",241,"obese","third",28,"CSplus",14,0.3275525,1,63.18681
"pav",241,"obese","third",29,"CSplus",15,0.3360357,1,63.18681
"pav",241,"obese","third",30,"CSminus",15,0.509727,1,53.02198
"pav",241,"obese","third",31,"CSplus",16,0.5171609,1,63.18681
"pav",241,"obese","third",32,"CSminus",16,0.3427623,1,53.02198
"pav",241,"obese","third",33,"CSminus",17,0.3335568,1,53.02198
"pav",241,"obese","third",34,"CSplus",17,0.3605209,1,63.18681
"pav",241,"obese","third",35,"CSplus",18,0.508392,1,63.18681
"pav",241,"obese","third",36,"CSminus",18,0.407804,1,53.02198
"pav",241,"obese","third",37,"CSminus",19,0.3926453,1,53.02198
"pav",241,"obese","third",38,"CSplus",19,0.3875659,1,63.18681
"pav",241,"obese","third",39,"CSminus",20,0.4647211,1,53.02198
"pav",241,"obese","third",40,"CSplus",20,0.3129521,1,63.18681
"pav",242,"obese","third",1,"CSplus",1,0.3527472,1,40.65934
"pav",242,"obese","third",2,"CSminus",1,0.3038999,1,76.92308
"pav",242,"obese","third",3,"CSminus",2,0.258221,1,76.92308
"pav",242,"obese","third",4,"CSplus",2,0.4443453,1,40.65934
"pav",242,"obese","third",5,"CSplus",3,0.4513098,1,40.65934
"pav",242,"obese","third",6,"CSminus",3,0.4186407,1,76.92308
"pav",242,"obese","third",7,"CSminus",4,0.4680715,1,76.92308
"pav",242,"obese","third",8,"CSplus",4,0.3716975,1,40.65934
"pav",242,"obese","third",9,"CSplus",5,0.7140466,1,40.65934
"pav",242,"obese","third",10,"CSminus",5,0.7000489,1,76.92308
"pav",242,"obese","third",11,"CSminus",6,0.4296012,1,76.92308
"pav",242,"obese","third",12,"CSplus",6,0.3844602,1,40.65934
"pav",242,"obese","third",13,"CSplus",7,0.6966533,1,40.65934
"pav",242,"obese","third",14,"CSminus",7,0.3828812,1,76.92308
"pav",242,"obese","third",15,"CSminus",8,0.8416154,1,76.92308
"pav",242,"obese","third",16,"CSplus",8,0.3642554,1,40.65934
"pav",242,"obese","third",17,"CSplus",9,0.5978485,1,40.65934
"pav",242,"obese","third",18,"CSminus",9,0.6043759,1,76.92308
"pav",242,"obese","third",19,"CSminus",10,0.4618545,1,76.92308
"pav",242,"obese","third",20,"CSplus",10,0.4846695,1,40.65934
"pav",242,"obese","third",21,"CSminus",11,0.5342006,1,76.92308
"pav",242,"obese","third",22,"CSplus",11,0.3898197,1,40.65934
"pav",242,"obese","third",23,"CSminus",12,0.7440926,1,76.92308
"pav",242,"obese","third",24,"CSplus",12,0.4039646,1,40.65934
"pav",242,"obese","third",25,"CSminus",13,0.5179248,1,76.92308
"pav",242,"obese","third",26,"CSplus",13,0.5327914,1,40.65934
"pav",242,"obese","third",27,"CSplus",14,0.9463818,1,40.65934
"pav",242,"obese","third",28,"CSminus",14,0.8043617,1,76.92308
"pav",242,"obese","third",29,"CSminus",15,0.5371032,1,76.92308
"pav",242,"obese","third",30,"CSplus",15,0.4308752,1,40.65934
"pav",242,"obese","third",31,"CSminus",16,0.870382,1,76.92308
"pav",242,"obese","third",32,"CSplus",16,0,0,40.65934
"pav",242,"obese","third",33,"CSminus",17,0.4313415,1,76.92308
"pav",242,"obese","third",34,"CSplus",17,0.4202134,1,40.65934
"pav",242,"obese","third",35,"CSminus",18,0.770741,1,76.92308
"pav",242,"obese","third",36,"CSplus",18,0.4095692,1,40.65934
"pav",242,"obese","third",37,"CSplus",19,0.4005747,1,40.65934
"pav",242,"obese","third",38,"CSminus",19,0.5606443,1,76.92308
"pav",242,"obese","third",39,"CSminus",20,0.5756705,1,76.92308
"pav",242,"obese","third",40,"CSplus",20,0.4266428,1,40.65934
"pav",244,"obese","third",1,"CSminus",1,0.3140118,1,44.23077
"pav",244,"obese","third",2,"CSplus",1,0.2856577,1,59.06593
"pav",244,"obese","third",3,"CSplus",2,0.3165616,1,59.06593
"pav",244,"obese","third",4,"CSminus",2,0.3441948,1,44.23077
"pav",244,"obese","third",5,"CSminus",3,0.3354256,1,44.23077
"pav",244,"obese","third",6,"CSplus",3,0.2504406,1,59.06593
"pav",244,"obese","third",7,"CSplus",4,0.3581173,1,59.06593
"pav",244,"obese","third",8,"CSminus",4,0.3626349,1,44.23077
"pav",244,"obese","third",9,"CSplus",5,0.2857653,1,59.06593
"pav",244,"obese","third",10,"CSminus",5,0.5089681,1,44.23077
"pav",244,"obese","third",11,"CSminus",6,0.2678083,1,44.23077
"pav",244,"obese","third",12,"CSplus",6,0.2739079,1,59.06593
"pav",244,"obese","third",13,"CSplus",7,0.3281954,1,59.06593
"pav",244,"obese","third",14,"CSminus",7,0.4253644,1,44.23077
"pav",244,"obese","third",15,"CSminus",8,0.2961606,1,44.23077
"pav",244,"obese","third",16,"CSplus",8,0.3517813,1,59.06593
"pav",244,"obese","third",17,"CSminus",9,0.6731639,1,44.23077
"pav",244,"obese","third",18,"CSplus",9,0.3615252,1,59.06593
"pav",244,"obese","third",19,"CSminus",10,0.3256748,1,44.23077
"pav",244,"obese","third",20,"CSplus",10,0.3054986,1,59.06593
"pav",244,"obese","third",21,"CSminus",11,0.4105996,1,44.23077
"pav",244,"obese","third",22,"CSplus",11,0.3934281,1,59.06593
"pav",244,"obese","third",23,"CSminus",12,0.4089408,1,44.23077
"pav",244,"obese","third",24,"CSplus",12,0.4796649,1,59.06593
"pav",244,"obese","third",25,"CSminus",13,0.2949131,1,44.23077
"pav",244,"obese","third",26,"CSplus",13,0.4125611,1,59.06593
"pav",244,"obese","third",27,"CSminus",14,0.3231593,1,44.23077
"pav",244,"obese","third",28,"CSplus",14,0.5163338,1,59.06593
"pav",244,"obese","third",29,"CSminus",15,0.5196933,1,44.23077
"pav",244,"obese","third",30,"CSplus",15,0.328467,1,59.06593
"pav",244,"obese","third",31,"CSplus",16,0.8454495,1,59.06593
"pav",244,"obese","third",32,"CSminus",16,0,0,44.23077
"pav",244,"obese","third",33,"CSminus",17,0.3791291,1,44.23077
"pav",244,"obese","third",34,"CSplus",17,0.3247641,1,59.06593
"pav",244,"obese","third",35,"CSminus",18,0.3300111,1,44.23077
"pav",244,"obese","third",36,"CSplus",18,0.4007428,1,59.06593
"pav",244,"obese","third",37,"CSminus",19,0.6434379,1,44.23077
"pav",244,"obese","third",38,"CSplus",19,0.6573893,1,59.06593
"pav",244,"obese","third",39,"CSplus",20,0.7893538,1,59.06593
"pav",244,"obese","third",40,"CSminus",20,0.5899758,1,44.23077
"pav",246,"obese","third",1,"CSminus",1,0.3501617,1,43.40659
"pav",246,"obese","third",2,"CSplus",1,0.5656212,1,68.95604
"pav",246,"obese","third",3,"CSplus",2,0.6945355,1,68.95604
"pav",246,"obese","third",4,"CSminus",2,0.6509897,1,43.40659
"pav",246,"obese","third",5,"CSminus",3,0.4876265,1,43.40659
"pav",246,"obese","third",6,"CSplus",3,0.4033857,1,68.95604
"pav",246,"obese","third",7,"CSplus",4,0.6849707,1,68.95604
"pav",246,"obese","third",8,"CSminus",4,0.9589231,1,43.40659
"pav",246,"obese","third",9,"CSplus",5,0.577527,1,68.95604
"pav",246,"obese","third",10,"CSminus",5,0.4641977,1,43.40659
"pav",246,"obese","third",11,"CSplus",6,0,0,68.95604
"pav",246,"obese","third",12,"CSminus",6,0.5189417,1,43.40659
"pav",246,"obese","third",13,"CSplus",7,0.5633574,1,68.95604
"pav",246,"obese","third",14,"CSminus",7,0.6396238,1,43.40659
"pav",246,"obese","third",15,"CSplus",8,0.6919722,1,68.95604
"pav",246,"obese","third",16,"CSminus",8,0,0,43.40659
"pav",246,"obese","third",17,"CSminus",9,0.5882916,1,43.40659
"pav",246,"obese","third",18,"CSplus",9,0.3946006,1,68.95604
"pav",246,"obese","third",19,"CSplus",10,0.4514821,1,68.95604
"pav",246,"obese","third",20,"CSminus",10,0.6922459,1,43.40659
"pav",246,"obese","third",21,"CSminus",11,0,0,43.40659
"pav",246,"obese","third",22,"CSplus",11,0,0,68.95604
"pav",246,"obese","third",23,"CSplus",12,0.6550857,1,68.95604
"pav",246,"obese","third",24,"CSminus",12,0.5128693,1,43.40659
"pav",246,"obese","third",25,"CSplus",13,0,0,68.95604
"pav",246,"obese","third",26,"CSminus",13,0.5917996,1,43.40659
"pav",246,"obese","third",27,"CSplus",14,0.5089022,1,68.95604
"pav",246,"obese","third",28,"CSminus",14,0.8853694,1,43.40659
"pav",246,"obese","third",29,"CSminus",15,0.5641182,1,43.40659
"pav",246,"obese","third",30,"CSplus",15,0.4312488,1,68.95604
"pav",246,"obese","third",31,"CSminus",16,0.574577,1,43.40659
"pav",246,"obese","third",32,"CSplus",16,0.5548941,1,68.95604
"pav",246,"obese","third",33,"CSplus",17,0.5770571,1,68.95604
"pav",246,"obese","third",34,"CSminus",17,0.8012809,1,43.40659
"pav",246,"obese","third",35,"CSplus",18,0.6479832,1,68.95604
"pav",246,"obese","third",36,"CSminus",18,0.5867298,1,43.40659
"pav",246,"obese","third",37,"CSplus",19,0.5192047,1,68.95604
"pav",246,"obese","third",38,"CSminus",19,0.9094755,1,43.40659
"pav",246,"obese","third",39,"CSminus",20,0.5668747,1,43.40659
"pav",246,"obese","third",40,"CSplus",20,0,0,68.95604
"pav",248,"obese","third",1,"CSminus",1,0.4114248,1,51.92308
"pav",248,"obese","third",2,"CSplus",1,0.3231072,1,83.79121
"pav",248,"obese","third",3,"CSplus",2,0.3082748,1,83.79121
"pav",248,"obese","third",4,"CSminus",2,0.6546248,1,51.92308
"pav",248,"obese","third",5,"CSminus",3,0.4776293,1,51.92308
"pav",248,"obese","third",6,"CSplus",3,0.2998304,1,83.79121
"pav",248,"obese","third",7,"CSminus",4,0.3145582,1,51.92308
"pav",248,"obese","third",8,"CSplus",4,0.3206977,1,83.79121
"pav",248,"obese","third",9,"CSminus",5,0.5452262,1,51.92308
"pav",248,"obese","third",10,"CSplus",5,0.2821583,1,83.79121
"pav",248,"obese","third",11,"CSplus",6,0.2989942,1,83.79121
"pav",248,"obese","third",12,"CSminus",6,0.5658838,1,51.92308
"pav",248,"obese","third",13,"CSminus",7,0.3083875,1,51.92308
"pav",248,"obese","third",14,"CSplus",7,0.3202205,1,83.79121
"pav",248,"obese","third",15,"CSminus",8,0.3046036,1,51.92308
"pav",248,"obese","third",16,"CSplus",8,0.4815132,1,83.79121
"pav",248,"obese","third",17,"CSminus",9,0.3925724,1,51.92308
"pav",248,"obese","third",18,"CSplus",9,0.3522269,1,83.79121
"pav",248,"obese","third",19,"CSminus",10,0.3616811,1,51.92308
"pav",248,"obese","third",20,"CSplus",10,0.7938509,1,83.79121
"pav",248,"obese","third",21,"CSminus",11,0.364075,1,51.92308
"pav",248,"obese","third",22,"CSplus",11,0.6103965,1,83.79121
"pav",248,"obese","third",23,"CSplus",12,0.298923,1,83.79121
"pav",248,"obese","third",24,"CSminus",12,0.3801678,1,51.92308
"pav",248,"obese","third",25,"CSplus",13,0.5332396,1,83.79121
"pav",248,"obese","third",26,"CSminus",13,0.3305765,1,51.92308
"pav",248,"obese","third",27,"CSminus",14,0.7222433,1,51.92308
"pav",248,"obese","third",28,"CSplus",14,0.4106589,1,83.79121
"pav",248,"obese","third",29,"CSplus",15,0.3518825,1,83.79121
"pav",248,"obese","third",30,"CSminus",15,0.4257514,1,51.92308
"pav",248,"obese","third",31,"CSplus",16,0.3908131,1,83.79121
"pav",248,"obese","third",32,"CSminus",16,0.5510514,1,51.92308
"pav",248,"obese","third",33,"CSminus",17,0.5038486,1,51.92308
"pav",248,"obese","third",34,"CSplus",17,0.3423967,1,83.79121
"pav",248,"obese","third",35,"CSminus",18,0.3679769,1,51.92308
"pav",248,"obese","third",36,"CSplus",18,0.3291057,1,83.79121
"pav",248,"obese","third",37,"CSplus",19,0.5045423,1,83.79121
"pav",248,"obese","third",38,"CSminus",19,0.9122136,1,51.92308
"pav",248,"obese","third",39,"CSminus",20,0.3239749,1,51.92308
"pav",248,"obese","third",40,"CSplus",20,0.3390891,1,83.79121
"pav",250,"obese","third",1,"CSplus",1,0.3492524,1,45.87912
"pav",250,"obese","third",2,"CSminus",1,0.4066109,1,49.17582
"pav",250,"obese","third",3,"CSplus",2,0.4183027,1,45.87912
"pav",250,"obese","third",4,"CSminus",2,0.3193987,1,49.17582
"pav",250,"obese","third",5,"CSminus",3,0.2951171,1,49.17582
"pav",250,"obese","third",6,"CSplus",3,0.3275904,1,45.87912
"pav",250,"obese","third",7,"CSminus",4,0.0001379156,1,49.17582
"pav",250,"obese","third",8,"CSplus",4,0.01619922,1,45.87912
"pav",250,"obese","third",9,"CSplus",5,0.3085081,1,45.87912
"pav",250,"obese","third",10,"CSminus",5,0.3438265,1,49.17582
"pav",250,"obese","third",11,"CSplus",6,0.3402326,1,45.87912
"pav",250,"obese","third",12,"CSminus",6,0.327828,1,49.17582
"pav",250,"obese","third",13,"CSminus",7,0.3515799,1,49.17582
"pav",250,"obese","third",14,"CSplus",7,0.3519741,1,45.87912
"pav",250,"obese","third",15,"CSminus",8,0.420763,1,49.17582
"pav",250,"obese","third",16,"CSplus",8,0.3035062,1,45.87912
"pav",250,"obese","third",17,"CSplus",9,0.4624036,1,45.87912
"pav",250,"obese","third",18,"CSminus",9,0.6573186,1,49.17582
"pav",250,"obese","third",19,"CSplus",10,0.5867001,1,45.87912
"pav",250,"obese","third",20,"CSminus",10,0.3889318,1,49.17582
"pav",250,"obese","third",21,"CSplus",11,0.5840959,1,45.87912
"pav",250,"obese","third",22,"CSminus",11,0.5668396,1,49.17582
"pav",250,"obese","third",23,"CSplus",12,0.6049548,1,45.87912
"pav",250,"obese","third",24,"CSminus",12,0.3571959,1,49.17582
"pav",250,"obese","third",25,"CSplus",13,0.3170604,1,45.87912
"pav",250,"obese","third",26,"CSminus",13,0.4883711,1,49.17582
"pav",250,"obese","third",27,"CSplus",14,0,0,45.87912
"pav",250,"obese","third",28,"CSminus",14,0.5817261,1,49.17582
"pav",250,"obese","third",29,"CSminus",15,0.527467,1,49.17582
"pav",250,"obese","third",30,"CSplus",15,0.3148117,1,45.87912
"pav",250,"obese","third",31,"CSminus",16,0.3147744,1,49.17582
"pav",250,"obese","third",32,"CSplus",16,0,0,45.87912
"pav",250,"obese","third",33,"CSplus",17,0,0,45.87912
"pav",250,"obese","third",34,"CSminus",17,0.4087902,0,49.17582
"pav",250,"obese","third",35,"CSminus",18,0.2855177,1,49.17582
"pav",250,"obese","third",36,"CSplus",18,0.3354134,1,45.87912
"pav",250,"obese","third",37,"CSminus",19,0,0,49.17582
"pav",250,"obese","third",38,"CSplus",19,0,0,45.87912
"pav",250,"obese","third",39,"CSminus",20,0,0,49.17582
"pav",250,"obese","third",40,"CSplus",20,0,0,45.87912
"pav",251,"obese","third",1,"CSminus",1,0,0,24.45055
"pav",251,"obese","third",2,"CSplus",1,0.5343145,1,91.75824
"pav",251,"obese","third",3,"CSplus",2,0.3719366,1,91.75824
"pav",251,"obese","third",4,"CSminus",2,0.3129871,1,24.45055
"pav",251,"obese","third",5,"CSminus",3,0.432666,1,24.45055
"pav",251,"obese","third",6,"CSplus",3,0.4077285,1,91.75824
"pav",251,"obese","third",7,"CSplus",4,0.4412432,1,91.75824
"pav",251,"obese","third",8,"CSminus",4,0.5292991,1,24.45055
"pav",251,"obese","third",9,"CSplus",5,0.467095,1,91.75824
"pav",251,"obese","third",10,"CSminus",5,0.5634823,1,24.45055
"pav",251,"obese","third",11,"CSminus",6,0.8839298,1,24.45055
"pav",251,"obese","third",12,"CSplus",6,0.2496719,1,91.75824
"pav",251,"obese","third",13,"CSplus",7,0.5727906,1,91.75824
"pav",251,"obese","third",14,"CSminus",7,0.4831878,1,24.45055
"pav",251,"obese","third",15,"CSminus",8,0.939227,1,24.45055
"pav",251,"obese","third",16,"CSplus",8,0.291945,1,91.75824
"pav",251,"obese","third",17,"CSplus",9,0,0,91.75824
"pav",251,"obese","third",18,"CSminus",9,0.4975779,1,24.45055
"pav",251,"obese","third",19,"CSminus",10,0.9760988,1,24.45055
"pav",251,"obese","third",20,"CSplus",10,0.4467177,1,91.75824
"pav",251,"obese","third",21,"CSminus",11,0.5981204,1,24.45055
"pav",251,"obese","third",22,"CSplus",11,0.5295902,1,91.75824
"pav",251,"obese","third",23,"CSminus",12,0,0,24.45055
"pav",251,"obese","third",24,"CSplus",12,0.4113194,1,91.75824
"pav",251,"obese","third",25,"CSminus",13,0,0,24.45055
"pav",251,"obese","third",26,"CSplus",13,0.4526024,1,91.75824
"pav",251,"obese","third",27,"CSminus",14,0.4738655,1,24.45055
"pav",251,"obese","third",28,"CSplus",14,0.4094316,1,91.75824
